time,reference,actual,high,low,error,actual (raw)
0.209600000000416,0,0,0.0550903373376126,-0.0550903373376126,,
0.20960000000042,0,0,0.0550903373376126,-0.0550903373376126,,
0.209600000000424,0,0,0.0550903373376126,-0.0550903373376126,,
0.209600000000428,0,0,0.0550903373376126,-0.0550903373376126,,
0.209600000000432,0,0,0.0550903373376126,-0.0550903373376126,,
0.209600000000436,0,0,0.0550903373376126,-0.0550903373376126,,
0.20960000000044,0,0,0.0550903373376126,-0.0550903373376126,,
0.209600000000444,0,0,0.0550903373376126,-0.0550903373376126,,
0.209600000000448,0,0,0.0550903373376126,-0.0550903373376126,,
0.209600000000452,0,0,0.0550903373376126,-0.0550903373376126,,
0.209600000000456,0,0,0.0550903373376126,-0.0550903373376126,,
0.20960000000046,0,0,0.0550903373376126,-0.0550903373376126,,
0.209600000000464,0,0,0.0550903373376126,-0.0550903373376126,,
0.209600000000468,0,0,0.0550903373376126,-0.0550903373376126,,
0.209600000000472,0,0,0.0550903373376126,-0.0550903373376126,,
0.209600000000476,0,0,0.0550903373376126,-0.0550903373376126,,
0.20960000000048,0,0,0.0550903373376126,-0.0550903373376126,,
0.209600000000484,0,0,0.0550903373376126,-0.0550903373376126,,
0.209600000000488,0,0,0.0550903373376126,-0.0550903373376126,,
0.209600000000492,0,0,0.0550903373376126,-0.0550903373376126,,
0.209600000000496,0,0,0.0550903373376126,-0.0550903373376126,,
0.2096000000005,0,0,0.0550903373376126,-0.0550903373376126,,
0.209600000000504,0,0,0.0550903373376126,-0.0550903373376126,,
0.209600000000508,0,0,0.0550903373376126,-0.0550903373376126,,
0.209600000000512,0,0,0.0550903373376126,-0.0550903373376126,,
0.209600000000516,0,0,0.0550903373376126,-0.0550903373376126,,
0.20960000000052,0,0,0.0550903373376126,-0.0550903373376126,,
0.209600000000524,0,0,0.0550903373376126,-0.0550903373376126,,
0.209600000000528,0,0,0.0550903373376126,-0.0550903373376126,,
0.209600000000532,0,0,0.0550903373376126,-0.0550903373376126,,
0.209600000000536,0,0,0.0550903373376126,-0.0550903373376126,,
0.20960000000054,0,0,0.0550903373376126,-0.0550903373376126,,
0.209600000000544,0,0,0.0550903373376126,-0.0550903373376126,,
0.209600000000548,0,0,0.0550903373376126,-0.0550903373376126,,
0.209600000000552,0,0,0.0550903373376126,-0.0550903373376126,,
0.209600000000556,0,0,0.0550903373376126,-0.0550903373376126,,
0.20960000000056,0,0,0.0550903373376126,-0.0550903373376126,,
0.209600000000564,0,0,0.0550903373376126,-0.0550903373376126,,
0.209600000000568,0,0,0.0550903373376126,-0.0550903373376126,,
0.209600000000572,0,0,0.0550903373376126,-0.0550903373376126,,
0.209600000000576,0,0,0.0550903373376126,-0.0550903373376126,,
0.20960000000058,0,0,0.0550903373376126,-0.0550903373376126,,
0.209600000000584,0,0,0.0550903373376126,-0.0550903373376126,,
0.209600000000588,0,0,0.0550903373376126,-0.0550903373376126,,
0.209600000000592,0,0,0.0550903373376126,-0.0550903373376126,,
0.209600000000596,0,0,0.0550903373376126,-0.0550903373376126,,
0.2096000000006,0,0,0.0550903373376126,-0.0550903373376126,,
0.209600000000604,0,0,0.0550903373376126,-0.0550903373376126,,
0.209600000000608,0,0,0.0550903373376126,-0.0550903373376126,,
0.209600000000612,0,0,0.0550903373376126,-0.0550903373376126,,
0.209600000000616,0,0,0.0550903373376126,-0.0550903373376126,,
0.20960000000062,0,0,0.0550903373376126,-0.0550903373376126,,
0.209600000000624,0,0,0.0550903373376126,-0.0550903373376126,,
0.209600000000628,0,0,0.0550903373376126,-0.0550903373376126,,
0.209600000000632,0,0,0.0550903373376126,-0.0550903373376126,,
0.209600000000636,0,0,0.0550903373376126,-0.0550903373376126,,
0.209600000000639,0,0,0.0550903373376126,-0.0550903373376126,,
0.209600000000643,0,0,0.0550903373376126,-0.0550903373376126,,
0.209600000000647,0,0,0.0550903373376126,-0.0550903373376126,,
0.209600000000651,0,0,0.0550903373376126,-0.0550903373376126,,
0.209600000000655,0,0,0.0550903373376126,-0.0550903373376126,,
0.209600000000659,0,0,0.0550903373376126,-0.0550903373376126,,
0.209600000000663,0,0,0.0550903373376126,-0.0550903373376126,,
0.209600000000667,0,0,0.0550903373376126,-0.0550903373376126,,
0.209600000000671,0,0,0.0550903373376126,-0.0550903373376126,,
0.209600000000675,0,0,0.0550903373376126,-0.0550903373376126,,
0.209600000000679,0,0,0.0550903373376126,-0.0550903373376126,,
0.209600000000683,0,0,0.0550903373376126,-0.0550903373376126,,
0.209600000000687,0,0,0.0550903373376126,-0.0550903373376126,,
0.209600000000691,0,0,0.0550903373376126,-0.0550903373376126,,
0.209600000000695,0,0,0.0550903373376126,-0.0550903373376126,,
0.209600000000699,0,0,0.0550903373376126,-0.0550903373376126,,
0.209600000000703,0,0,0.0550903373376126,-0.0550903373376126,,
0.209600000000707,0,0,0.0550903373376126,-0.0550903373376126,,
0.209600000000711,0,0,0.0550903373376126,-0.0550903373376126,,
0.209600000000715,0,0,0.0550903373376126,-0.0550903373376126,,
0.209600000000719,0,0,0.0550903373376126,-0.0550903373376126,,
0.209600000000723,0,0,0.0550903373376126,-0.0550903373376126,,
0.209600000000727,0,0,0.0550903373376126,-0.0550903373376126,,
0.209600000000731,0,0,0.0550903373376126,-0.0550903373376126,,
0.209600000000735,0,0,0.0550903373376126,-0.0550903373376126,,
0.209600000000739,0,0,0.0550903373376126,-0.0550903373376126,,
0.209600000000743,0,0,0.0550903373376126,-0.0550903373376126,,
0.209600000000747,0,0,0.0550903373376126,-0.0550903373376126,,
0.209600000000751,0,0,0.0550903373376126,-0.0550903373376126,,
0.209600000000755,0,0,0.0550903373376126,-0.0550903373376126,,
0.209600000000759,0,0,0.0550903373376126,-0.0550903373376126,,
0.209600000000763,0,0,0.0550903373376126,-0.0550903373376126,,
0.209600000000767,0,0,0.0550903373376126,-0.0550903373376126,,
0.209600000000771,0,0,0.0550903373376126,-0.0550903373376126,,
0.209600000000775,0,0,0.0550903373376126,-0.0550903373376126,,
0.209600000000779,0,0,0.0550903373376126,-0.0550903373376126,,
0.209600000000783,0,0,0.0550903373376126,-0.0550903373376126,,
0.209600000000787,0,0,0.0550903373376126,-0.0550903373376126,,
0.209600000000791,0,0,0.0550903373376126,-0.0550903373376126,,
0.209600000000795,0,0,0.0550903373376126,-0.0550903373376126,,
0.209600000000799,0,0,0.0550903373376126,-0.0550903373376126,,
0.209600000000803,0,0,0.0550903373376126,-0.0550903373376126,,
0.209600000000807,0,0,0.0550903373376126,-0.0550903373376126,,
0.209600000000811,0,0,0.0550903373376126,-0.0550903373376126,,
0.209600000000815,0,0,0.0550903373376126,-0.0550903373376126,,
0.209600000000819,0,0,0.0550903373376126,-0.0550903373376126,,
0.209600000000823,0,0,0.0550903373376126,-0.0550903373376126,,
0.209600000000827,0,0,0.0550903373376126,-0.0550903373376126,,
0.209600000000831,0,0,0.0550903373376126,-0.0550903373376126,,
0.209600000000835,0,0,0.0550903373376126,-0.0550903373376126,,
0.209600000000839,0,0,0.0550903373376126,-0.0550903373376126,,
0.209600000000843,0,0,0.0550903373376126,-0.0550903373376126,,
0.209600000000847,0,0,0.0550903373376126,-0.0550903373376126,,
0.209600000000851,0,0,0.0550903373376126,-0.0550903373376126,,
0.209600000000855,0,0,0.0550903373376126,-0.0550903373376126,,
0.209600000000859,0,0,0.0550903373376126,-0.0550903373376126,,
0.209600000000863,0,0,0.0550903373376126,-0.0550903373376126,,
0.209600000000867,0,0,0.0550903373376126,-0.0550903373376126,,
0.209600000000871,0,0,0.0550903373376126,-0.0550903373376126,,
0.209600000000875,0,0,0.0550903373376126,-0.0550903373376126,,
0.209600000000879,0,0,0.0550903373376126,-0.0550903373376126,,
0.209600000000883,0,0,0.0550903373376126,-0.0550903373376126,,
0.209600000000887,0,0,0.0550903373376126,-0.0550903373376126,,
0.209600000000891,0,0,0.0550903373376126,-0.0550903373376126,,
0.209600000000895,0,0,0.0550903373376126,-0.0550903373376126,,
0.209600000000899,0,0,0.0550903373376126,-0.0550903373376126,,
0.209600000000903,0,0,0.0550903373376126,-0.0550903373376126,,
0.209600000000907,0,0,0.0550903373376126,-0.0550903373376126,,
0.209600000000911,0,0,0.0550903373376126,-0.0550903373376126,,
0.209600000000915,0,0,0.0550903373376126,-0.0550903373376126,,
0.209600000000919,0,0,0.0550903373376126,-0.0550903373376126,,
0.209600000000923,0,0,0.0550903373376126,-0.0550903373376126,,
0.209600000000927,0,0,0.0550903373376126,-0.0550903373376126,,
0.209600000000931,0,0,0.0550903373376126,-0.0550903373376126,,
0.209600000000935,0,0,0.0550903373376126,-0.0550903373376126,,
0.209600000000939,0,0,0.0550903373376126,-0.0550903373376126,,
0.209600000000943,0,0,0.0550903373376126,-0.0550903373376126,,
0.209600000000947,0,0,0.0550903373376126,-0.0550903373376126,,
0.209600000000951,0,0,0.0550903373376126,-0.0550903373376126,,
0.209600000000955,0,0,0.0550903373376126,-0.0550903373376126,,
0.209600000000959,0,0,0.0550903373376126,-0.0550903373376126,,
0.209600000000963,0,0,0.0550903373376126,-0.0550903373376126,,
0.209600000000967,0,0,0.0550903373376126,-0.0550903373376126,,
0.209600000000971,0,0,0.0550903373376126,-0.0550903373376126,,
0.209600000000975,0,0,0.0550903373376126,-0.0550903373376126,,
0.209600000000979,0,0,0.0550903373376126,-0.0550903373376126,,
0.209600000000983,0,0,0.0550903373376126,-0.0550903373376126,,
0.209600000000987,0,0,0.0550903373376126,-0.0550903373376126,,
0.209600000000991,0,0,0.0550903373376126,-0.0550903373376126,,
0.209600000000995,0,0,0.0550903373376126,-0.0550903373376126,,
0.209600000000999,0,0,0.0550903373376126,-0.0550903373376126,,
0.209600000001003,0,0,0.0550903373376126,-0.0550903373376126,,
0.209600000001007,0,0,0.0550903373376126,-0.0550903373376126,,
0.209600000001011,0,0,0.0550903373376126,-0.0550903373376126,,
0.209600000001015,0,0,0.0550903373376126,-0.0550903373376126,,
0.209600000001019,0,0,0.0550903373376126,-0.0550903373376126,,
0.209600000001023,0,0,0.0550903373376126,-0.0550903373376126,,
0.209600000001027,0,0,0.0550903373376126,-0.0550903373376126,,
0.209600000001031,0,0,0.0550903373376126,-0.0550903373376126,,
0.209600000001035,0,0,0.0550903373376126,-0.0550903373376126,,
0.209600000001039,0,0,0.0550903373376126,-0.0550903373376126,,
0.2104,0,0,0.00734537831168168,-0.00734537831168168,0,0
0.2112,0,0,0.00734537831168168,-0.00734537831168168,0,0
0.212,0,0,0.00734537831168168,-0.00734537831168168,0,
0.212,,,,,,0
0.2128,0,0,0.00734537831168168,-0.00734537831168168,0,
0.2128,,,,,,0
0.2136,0,0,0.00734537831168168,-0.00734537831168168,0,0
0.2144,0,0,0.00734537831168168,-0.00734537831168168,0,0
0.2152,0,0,0.00734537831168168,-0.00734537831168168,0,0
0.216,0,0,0.00734537831168168,-0.00734537831168168,0,0
0.2168,0,0,0.00734537831168168,-0.00734537831168168,0,
0.2168,,,,,,0
0.2176,0,0,0.00734537831168168,-0.00734537831168168,0,
0.2176,,,,,,0
0.2184,0,0,0.00734537831168168,-0.00734537831168168,0,0
0.2192,0,0,0.00734537831168168,-0.00734537831168168,0,0
0.22,0,0,0.00734537831168168,-0.00734537831168168,0,0
0.2208,0,0,0.00734537831168168,-0.00734537831168168,0,
0.2208,,,,,,0
0.2216,0,0,0.00734537831168168,-0.00734537831168168,0,
0.2216,,,,,,0
0.2224,0,0,0.00734537831168168,-0.00734537831168168,0,
0.2224,,,,,,0
0.2232,0,0,0.00734537831168168,-0.00734537831168168,0,0
0.224,0,0,0.00734537831168168,-0.00734537831168168,0,0
0.2248,0,0,0.00734537831168168,-0.00734537831168168,0,0
0.2256,0,0,0.00734537831168168,-0.00734537831168168,0,
0.2256,,,,,,0
0.2264,0,0,0.00734537831168168,-0.00734537831168168,0,
0.2264,,,,,,0
0.2272,0,0,0.00734537831168168,-0.00734537831168168,0,0
0.228,0,0,0.00734537831168168,-0.00734537831168168,0,0
0.2288,0,0,0.00734537831168168,-0.00734537831168168,0,0
0.2296,0,0,0.00734537831168168,-0.00734537831168168,0,0
0.2304,0,0,0.00734537831168168,-0.00734537831168168,0,
0.2304,,,,,,0
0.2312,0,0,0.00734537831168168,-0.00734537831168168,0,
0.2312,,,,,,0
0.232,0,0,0.00734537831168168,-0.00734537831168168,0,0
0.2328,0,0,0.00734537831168168,-0.00734537831168168,0,0
0.2336,0,0,0.00734537831168168,-0.00734537831168168,0,0
0.2344,0,0,0.00734537831168168,-0.00734537831168168,0,
0.2344,,,,,,0
0.2352,0,0,0.00734537831168168,-0.00734537831168168,0,
0.2352,,,,,,0
0.236,0,0,0.00734537831168168,-0.00734537831168168,0,
0.236,,,,,,0
0.2368,0,0,0.00734537831168168,-0.00734537831168168,0,0
0.2376,0,0,0.00734537831168168,-0.00734537831168168,0,0
0.2384,0,0,0.00734537831168168,-0.00734537831168168,0,0
0.2392,0,0,0.00734537831168168,-0.00734537831168168,0,
0.2392,,,,,,0
0.24,0,0,0.00734537831168168,-0.00734537831168168,0,
0.24,,,,,,0
0.2408,0,0,0.00734537831168168,-0.00734537831168168,0,
0.2408,,,,,,0
0.2416,0,0,0.00734537831168168,-0.00734537831168168,0,0
0.2424,0,0,0.00734537831168168,-0.00734537831168168,0,0
0.2432,0,0,0.00734537831168168,-0.00734537831168168,0,0
0.244,0,0,0.00734537831168168,-0.00734537831168168,0,
0.244,,,,,,0
0.2448,0,0,0.00734537831168168,-0.00734537831168168,0,
0.2448,,,,,,0
0.2456,0,0,0.00734537831168168,-0.00734537831168168,0,0
0.2464,0,0,0.00734537831168168,-0.00734537831168168,0,0
0.2472,0,0,0.00734537831168168,-0.00734537831168168,0,0
0.248,0,0,0.00734537831168168,-0.00734537831168168,0,0
0.2488,0,0,0.00734537831168168,-0.00734537831168168,0,
0.2488,,,,,,0
0.2496,0,0,0.00734537831168168,-0.00734537831168168,0,
0.2496,,,,,,0
0.2504,0,0,0.00734537831168168,-0.00734537831168168,0,0
0.2512,0,0,0.00734537831168168,-0.00734537831168168,0,
0.2512,,,,,,0
0.252,0,0,0.00734537831168168,-0.00734537831168168,0,0
0.2528,0,0,0.00734537831168168,-0.00734537831168168,0,0
0.2536,0,0,0.00734537831168168,-0.00734537831168168,0,0
0.2544,0,0,0.00734537831168168,-0.00734537831168168,0,0
0.2552,0,0,0.00734537831168168,-0.00734537831168168,0,
0.2552,,,,,,0
0.256,0,0,0.00734537831168168,-0.00734537831168168,0,0
0.2568,0,0,0.00734537831168168,-0.00734537831168168,0,
0.2568,,,,,,0
0.2576,0,0,0.00734537831168168,-0.00734537831168168,0,0
0.2584,0,0,0.00734537831168168,-0.00734537831168168,0,0
