time,reference,actual,high,low,error,actual (raw)
0,0,0,0.00167992948332847,-0.00167992948332847,0,0
0.0008,0,0,0.00167992948332847,-0.00167992948332847,0,
0.000798084596967279,,,,,,0
0.2096,0,0,0.0125994711249635,-0.0125994711249635,,
0.00159616919393456,,,,,,0
0.00239425379090184,,,,,,0
0.00319233838786911,,,,,,0
0.00399042298483639,,,,,,0
0.00478850758180367,,,,,,0
0.00558659217877095,,,,,,0
0.00638467677573823,,,,,,0
0.00718276137270551,,,,,,0
0.00798084596967279,,,,,,0
0.00877893056664006,,,,,,0
0.00957701516360734,,,,,,0
0.0103750997605746,,,,,,0
0.0111731843575419,,,,,,0
0.0119712689545092,,,,,,0
0.0127693535514765,,,,,,0
0.0135674381484437,,,,,,0
0.014365522745411,,,,,,0
0.0151636073423783,,,,,,0
0.0159616919393456,,,,,,0
0.0167597765363128,,,,,,0
0.0175578611332801,,,,,,0
0.0183559457302474,,,,,,0
0.0191540303272147,,,,,,0
0.019952114924182,,,,,,0
0.0207501995211492,,,,,,0
0.0215482841181165,,,,,,0
0.0223463687150838,,,,,,0
0.0231444533120511,,,,,,0
0.0239425379090184,,,,,,0
0.0247406225059856,,,,,,0
0.0255387071029529,,,,,,0
0.0263367916999202,,,,,,0
0.0271348762968875,,,,,,0
0.0279329608938547,,,,,,0
0.028731045490822,,,,,,0
0.0295291300877893,,,,,,0
0.0303272146847566,,,,,,0
0.0311252992817239,,,,,,0
0.0319233838786911,,,,,,0
0.0327214684756584,,,,,,0
0.0335195530726257,,,,,,0
0.034317637669593,,,,,,0
0.0351157222665603,,,,,,0
0.0359138068635275,,,,,,0
0.0367118914604948,,,,,,0
0.0375099760574621,,,,,,0
0.0383080606544294,,,,,,0
0.0391061452513966,,,,,,0
0.0399042298483639,,,,,,0
0.0407023144453312,,,,,,0
0.0415003990422985,,,,,,0
0.0422984836392658,,,,,,0
0.043096568236233,,,,,,0
0.0438946528332003,,,,,,0
0.0446927374301676,,,,,,0
0.0454908220271349,,,,,,0
0.0462889066241022,,,,,,0
0.0470869912210694,,,,,,0
0.0478850758180367,,,,,,0
0.048683160415004,,,,,,0
0.0494812450119713,,,,,,0
0.0502793296089385,,,,,,0
0.0510774142059058,,,,,,0
0.0518754988028731,,,,,,0
0.0526735833998404,,,,,,0
0.0534716679968077,,,,,,0
0.0542697525937749,,,,,,0
0.0550678371907422,,,,,,0
0.0558659217877095,,,,,,0
0.0566640063846768,,,,,,0
0.0574620909816441,,,,,,0
0.0582601755786113,,,,,,0
0.0590582601755786,,,,,,0
0.0598563447725459,,,,,,0
0.0606544293695132,,,,,,0
0.0614525139664804,,,,,,0
0.0622505985634477,,,,,,0
0.063048683160415,,,,,,0
0.0638467677573823,,,,,,0
0.0646448523543496,,,,,,0
0.0654429369513168,,,,,,0
0.0662410215482841,,,,,,0
